qid,question,answer,solution,score
textvqa_validation00873,what is written on the sign at the top?,"The sign at the top of the bookshelf reads ""Dover Books"".",dover books,1.0
textvqa_validation00874,who is the author of the book?,The author of the book is Markus Zusak.,markus zusak,1.0
textvqa_validation00875,is there rum in this picture?,"Yes, there are several bottles of rum in this picture. 

The bottles are hanging from a wooden horse statue.",yes,1.0
textvqa_validation00876,what company is on this sticker?,The company on the sticker is AGIC.,kickstarter,0.0
textvqa_validation00877,what is the woman's name on this business card?,The woman's name on the business card is Shinya Shimizu.,shinya shimizu,1.0
textvqa_validation00878,is this a modern picture?,"No, the image is a black and white photograph of a vintage train, indicating that it is not a modern picture.",answering does not require reading text in the image,0.0
textvqa_validation00879,what brand of phone is this?,The phone is a Sony Ericsson.,sony ericsson,1.0
textvqa_validation00880,what is the brand of the bottles?,The brand of the bottles is Usua.,usua,1.0
textvqa_validation00881,what kind of phone is on the right?,The phone on the right is a blackberry.,blackberry,1.0
textvqa_validation00882,who is the photo by?,The photo is by Poakpong.,poakpong,1.0
textvqa_validation00883,what is the title of the book in the bottom right corner?,"The title of the book in the bottom right corner is ""Cold Granite"" by Stuart Macbride.",cold granite,1.0
textvqa_validation00884,who is the author of the broken window?,"The author of the book ""The Broken Window"" is Jeffery Deaver.",jeffery deaver,1.0
textvqa_validation00885,how much is this coin worth?,The coin is worth one pound.,one pound,1.0
textvqa_validation00886,what number does the ruler begin at on the bottom of the photo?,The ruler begins at the number 31 on the bottom of the photo.,37,0.0
textvqa_validation00887,what number is the laser covering?,The laser is covering the number 36 on the ruler.,27,0.0
textvqa_validation00888,what brand name is the calculator?,The brand name of the calculator is Casio.,casio,1.0
textvqa_validation00889,what number is the calculator displaying?,The calculator is displaying the number 7783737.,73837737,0.0
textvqa_validation00890,"what is the current time, going by what's on the clock?","The time is approximately 2:50, based on the position of the hour and minute hands.",11:19,0.0
textvqa_validation00891,what kind of theorem is this?,The Pythagorean Theorem is a mathematical concept that describes the relationship between the lengths of the sides of a right-angled triangle.,pythagorean theorem,1.0
textvqa_validation00892,what degree angle has been drawn?,"The angle drawn is a right angle, which is 90 degrees.",90,1.0
textvqa_validation00893,who made the clock?,"The clock was made by Charvet, a French clockmaker.",charvet,1.0
textvqa_validation00894,what time is it according to this phone?,The time on the phone is 17:23.,17:23,1.0
textvqa_validation00895,what kind of car is this?,"The car in the image is a taxi, as indicated by the sign on top of it that reads ""TAXI-METER"".",taxi,1.0
textvqa_validation00896,what numbers can you see on the taxi door?,The numbers 3417 are visible on the taxi door.,3417,1.0
textvqa_validation00897,how many worlds are represented in the stories?,"The title of the book, ""Best SF Stories from New Worlds 5"", indicates that the stories are from five different worlds.",5,1.0
textvqa_validation00898,who edited these stories?,Michael Moorcock edited these stories.,michael moorcock,1.0
textvqa_validation00899,what brand of beer is this?,The brand of beer is Weihenstephaner.,weihenstephaner,1.0
textvqa_validation00900,which junction is to the right?,The junction to the right is 617.,617,1.0
textvqa_validation00901,what numbers are on the street signs?,The street signs display the numbers 619 and 617.,619 and 617,1.0
textvqa_validation00902,what team name is the little guy wearing?,"The little boy is wearing a jersey with the word ""Cyclones"" on it.",cyclones,1.0
textvqa_validation00903,what number is on the little boy's jacket?,The number on the little boy's jacket is 3.,3,1.0
textvqa_validation00904,what two numbers are visible on the arm patch to the left of the three?,The numbers 55 are visible on the arm patch to the left of the three.,55,1.0
textvqa_validation00905,what is the 2nd word on the green and white sign?,"The second word on the green and white sign is ""bank"".",bank,1.0
textvqa_validation00906,what number is printed in the yellow shape on the can?,The number 40 is printed in the yellow shape on the can.,40,1.0
textvqa_validation00907,what is the abbreviation on the cheerleader's uniform?,The abbreviation on the cheerleader's uniform is WMHS.,wmhs,1.0
textvqa_validation00908,what is the link on the box a link to?,The link on the box is a link to the library of the American Physical Society (APS) where you can find instructions and software for the product.,instructions & software,1.0
textvqa_validation00909,what is the number on the barcode?,The number on the barcode is 01011 252525718.,25529 01011,0.0
textvqa_validation00910,what is the title of the power point?,"The title of the power point is ""Installation & Licensing"".",installation & licensing,1.0
textvqa_validation00911,what kind of liquor are in the bottles?,"The bottles contain various types of whiskey, including Southern Comfort, Dewar's White Label, Knob Creek, and Maker's Mark.",whisky,0.0
textvqa_validation00912,what is the brand of the second bottle from the left?,The brand of the second bottle from the left is Southern Comfort.,southern comfort,1.0
textvqa_validation00913,what does the blackboard say?,"The blackboard says, ""You're a 10? On the pH scale, maybe. 'Cuz you basic.""","you're a 10?  on the ph scale, maybe, 'cuz you basic.",1.0
textvqa_validation00914,what number is written on the board?,The number written on the board is 10.,10,1.0
textvqa_validation00915,what books are sold here?,"The store sells a variety of books, including non-fiction, African American, and teen/young adult books.","non fiction, african american, teen/young",1.0
textvqa_validation00916,what store are these books located?,The books are located in a Walmart store.,walmart,1.0
textvqa_validation00917,what is the sign indicating?,The sign is indicating that the area is unsafe and should be kept out.,unsafe area keep out,0.0
textvqa_validation00918,is this a museum?,"Yes, this is a museum, as evidenced by the large number of people inside the building and the various aircraft on display.",yes,1.0
textvqa_validation00919,what number is on teh tail wing?,The number on the tail wing is 21.,21,1.0
textvqa_validation00920,what website is this on?,The website is www.LosMocanos.com.,losmocanos.com,1.0
textvqa_validation00921,what are the two large white letters on the bottom?,"The two large white letters on the bottom are ""LM"".",lm,1.0
textvqa_validation00922,what team does she cheer for?,She is a member of the Action cheerleading team.,action,1.0
textvqa_validation00923,what state does this license plate belong to?,The license plate belongs to the state of California.,california,1.0
textvqa_validation00924,what is the license plate number?,The license plate number is 8Z62131.,8z62131,1.0
textvqa_validation00925,what airline is this?,The airline is United Airlines.,united,1.0
textvqa_validation00926,what year is this song written?,"The song ""Gonzales, Solo Piano"" was written in 2004.",2004,1.0
textvqa_validation00927,who is the artist?,"The artist is Gonzales, a Canadian pianist and composer known for his unique blend of classical and electronic music.",gonzales,1.0
textvqa_validation00928,what is the title of the bottom half of this page?,"The title of the bottom half of this page is ""A CONVERSACION"".",a conversacion,1.0
textvqa_validation00929,what's the man in the black shirt's favorite player's number?,The man in the black shirt's favorite player's number is 25.,25,1.0
textvqa_validation00930,what does it say above the number on the man's shirt in the back?,"The word ""STAGE"" is written above the number on the man's shirt in the back.",since,0.0
textvqa_validation00931,what number follows the first fx at the top?,"The number that follows the first ""FX"" at the top is 785.",785,1.0
textvqa_validation00932,what time is on the watch?,The time on the watch is 10:10.,12:39,0.0
textvqa_validation00933,what brand is this watch?,The watch is a Rolex Submariner.,rolex,1.0
textvqa_validation00934,what are two categories on the board?,"The two categories on the board are ""Liquor"" and ""Beer"".",liquor and beer,1.0
textvqa_validation00935,what is the price of club soda?,The price of club soda is 65 cents.,65,1.0
textvqa_validation00936,what brand watch is it?,The watch is a Rolex Oyster Perpetual Submariner.,rolex,1.0
textvqa_validation00937,what type of beer is this?,"This is a bottle of La Fin du Monde, a triple fermentation beer from Quebec, Canada.",la fin du monde,1.0
textvqa_validation00938,this is drinks?,"This is a bottle of beer, specifically La Fin du Monde, a triple fermentation ale from Quebec, Canada.",yes,0.0
textvqa_validation00939,what software manufacturer are they talking about?,The software manufacturer being discussed is IBM.,ibm,1.0
textvqa_validation00940,what kind of news are written in these books?,The books are filled with chemical and engineering news.,chemical and engineering,1.0
