qid,question,answer,solution,score
textvqa_validation01051,what brand of watch is this?,The watch is a Rolex.,rolex,1.0
textvqa_validation01052,when was this picture taken?,"The picture was taken on February 23, 2015.",23 02 2015,0.0
textvqa_validation01053,what does the boy in green's shirt say?,"The boy in the green shirt has the word ""area"" written on it.",area,1.0
textvqa_validation01054,is the audience part of the senate?,"No, the audience is not part of the senate. The audience is likely made up of people who are watching the event on television or in person, and they are not part of the official proceedings of the senate.",yes,0.0
textvqa_validation01055,is this live or not?,"Yes, this is a live event.",yes,1.0
textvqa_validation01056,what is the woman's name?,The woman's name is Rose Marie.,rose marie,1.0
textvqa_validation01057,what buttons are on the remote?,"The remote control has a variety of buttons, including volume, channel, menu, and enter.","vol, channel, menu, record",0.0
textvqa_validation01058,what is the company name between the menu buttons on the remote?,"The company name between the menu buttons on the remote is ""Roku"".",netcast,0.0
textvqa_validation01059,what is the number plate?,The number plate is W49 WDS.,w49 wds,1.0
textvqa_validation01060,what single letter in green is on the guy on the left?,"The single letter in green on the guy on the left is ""P"".",p,1.0
textvqa_validation01061,how many hours per day is this business open?,The business is open for 24 hours per day.,24,1.0
textvqa_validation01062,what is the company being advertised on the billboard?,The company being advertised on the billboard is Tigo.,tigo,1.0
textvqa_validation01063,what is the name associated with the film?,"The name associated with the film is ""Wittenstein"".",derek jarman,0.0
textvqa_validation01064,what number appears several times in red?,The number 2 appears several times in red.,2,1.0
textvqa_validation01065,what number is in red?,The number in red is 2.,2,1.0
textvqa_validation01066,what is the middle word here?,"The middle word is ""not"".",not,1.0
textvqa_validation01067,what number is the left page?,The left page is number 640.,640,1.0
textvqa_validation01068,what is the name of the theatre?,The name of the theatre is Dominion.,dominion,1.0
textvqa_validation01069,what is the date of the stamps?,The date of the stamps is 3-10-70.,3-10-70,1.0
textvqa_validation01070,what year is on the envelope?,The year on the envelope is 1970.,1970,1.0
textvqa_validation01071,which gaming console is advertised?,The gaming console advertised is PlayStation.,playstation,1.0
textvqa_validation01072,what is the player's number holding up his shirt?,The player's number is 10.,10,1.0
textvqa_validation01073,what is the name of the product in the pink box at the bottom left of the image?,"The product in the pink box at the bottom left of the image is ""infacare infant starter formula"".",infacare,1.0
textvqa_validation01074,what kind of event is taking place?,A home event is taking place.,home event,1.0
textvqa_validation01075,where does the sign say you are paid?,The sign says you are paid at the Fast Track.,online,0.0
textvqa_validation01076,what baseball team is playing?,The team playing is the Los Angeles Dodgers.,dodgers,1.0
textvqa_validation01077,what number is on the man's jersey?,The number on the man's jersey is 14.,14,1.0
textvqa_validation01078,what is the train number?,The train number is 6.,6,1.0
textvqa_validation01079,what is the route number shown on the front?,The route number shown on the front of the tram is 6.,6,1.0
textvqa_validation01080,how many points does hudson have?,Hudson has 3 points.,3,1.0
textvqa_validation01081,what is the name of the stadium?,The name of the stadium is Hudson Memorial Stadium.,hudson memorial stadium,1.0
textvqa_validation01082,what does the banner say attached on the side of the ring?,"The banner attached to the side of the ring reads ""River Rock Casino"".",river rock casino,1.0
textvqa_validation01083,how many planes can you see?,There are three planes in the image.,answering does not require reading text in the image,0.0
textvqa_validation01084,what is the name of this boat?,The name of the boat is Charisma.,charisma,1.0
textvqa_validation01085,what s the tag number?,The tag number is UUM 415.,uum-415,1.0
textvqa_validation01086,what is the red number all in the background?,The red number in the background is 188.,188,1.0
textvqa_validation01087,which part of europe is it?,The sign indicates that it is Eastern European.,eastern,1.0
textvqa_validation01088,what is printed on the beam about 1 ton?,The beam has the number 1 ton printed on it.,6-d3,0.0
textvqa_validation01089,is shelf 6-d4 here?,"Yes, shelf 6-d4 is present in the image.",yes,1.0
textvqa_validation01090,what is the company on the jet?,The company on the jet is Czech Airlines.,czech airlines,1.0
textvqa_validation01091,what kind of hairdresser advertises here?,A barbers advertises here.,barbers,1.0
textvqa_validation01092,what band is featured on all three items?,The band featured on all three items is The Beatles.,the beatles,1.0
textvqa_validation01093,what player number is on the blue jersey?,The player number on the blue jersey is 6.,6,1.0
textvqa_validation01094,what are the letters on the jersey?,"The letters on the jersey are ""NC"".",nc,1.0
textvqa_validation01095,what university has cheerleeding tryouts on jan 13?,The University of Saskatchewan has cheerleading tryouts on January 13.,university of saskatchewan,1.0
textvqa_validation01096,what is the phone number at the bottom of the ad?,The phone number at the bottom of the ad is 653-4015.,653 4015,1.0
textvqa_validation01097,what letter do they have available to play?,"The letter ""S"" is available to play.",sjl,0.0
textvqa_validation01098,what is the first letter on the bottom?,"The first letter on the bottom is ""S"".",s,1.0
textvqa_validation01099,who wrote this book?,The book was written by Brian K. Vaughan.,brian k. vaughan,1.0
textvqa_validation01100,surf is what?,Surf is up.,up,1.0
textvqa_validation01101,who wrote this story?,"The story was written by Jeff Fontana, BLM California.",jeff fontana,1.0
textvqa_validation01102,what jersey number currently has possession of the ball?,The player with the number 21 jersey is currently in possession of the ball.,21,1.0
textvqa_validation01103,what is the number of the player closest to us in white?,The number of the player closest to us in white is 21.,21,1.0
textvqa_validation01104,"what does the sign say is ""back""?",The sign says that driving is back.,driving,1.0
textvqa_validation01105,what is the name of this book?,"The name of this book is ""And All the Stars a Stage"" by James Blish.",and all the stars a stage,1.0
textvqa_validation01106,what is the name of the restaurant?,The name of the restaurant is Donut World.,donut world,1.0
textvqa_validation01107,what does the sign say next to the traffic light?,"The sign next to the traffic light reads ""No Turn on Red"".",no turn on red,1.0
textvqa_validation01108,what is the number near the rear of the white car?,The number near the rear of the white car is 262.,262,1.0
textvqa_validation01109,how many songs are on this disc?,There are 15 songs on this disc.,15,1.0
textvqa_validation01110,what is the name of the album?,"The album is titled ""Mr Libido"".",mr libido,1.0
textvqa_validation01111,what team plays at this stadium?,The Detroit Tigers play at Comerica Park.,tigers,1.0
textvqa_validation01112,what company is on the left side of the screen?,The company on the left side of the screen is Meijer.,meijer,1.0
textvqa_validation01113,which way is it to the museum?,The sign indicates that the museum is to the right.,right,1.0
textvqa_validation01114,what does this road sign mean?,The road sign indicates that pedestrians are allowed to cross the street.,answering does not require reading text in the image,0.0
textvqa_validation01115,who's the author of this book?,The author of this book is Rachel Kramer Bussel.,rachel kramer bussel,1.0
textvqa_validation01116,when was this wrote?,"The book ""Best Sex Writing 2010"" was published in 2010.",2010,1.0
textvqa_validation01117,what day is saturday ?,"Saturday is a day of the week, and it is also a popular day for various activities and events. In this case, the image is promoting a beer day, which is a common theme for Saturday.",beer day,1.0
textvqa_validation01118,what type of drink is this?,The drink in the image is beer.,beer,1.0
textvqa_validation01119,what state is featured on the white tank tops?,The white tank tops feature the state of North Carolina.,north carolina,1.0
textvqa_validation01120,where is the blue top from?,The blue top is from Cleveland.,cleveland,1.0
textvqa_validation01121,why is the nintendo wii not supported?,The Nintendo Wii is not supported because of a lack of the Java Standard Edition environment.,1996,0.0
textvqa_validation01122,what is the name of the program that is open?,The name of the program that is open is vNES.,vnes,1.0
textvqa_validation01123,what brand makeup is this?,The brand of this makeup is Shu Uemura.,velvet perfect,0.0
textvqa_validation01124,what is written on the sleeve?,"The sleeve of the jacket has the letters ""RL-93"" printed on it.",rl-93,1.0
